station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LGA,1973-07-30T17:00:00Z,-73.8803,40.7794,81.86,64.94,56.57,50,9,NA,30.06,1018,15,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.64,METAR KLGA 301700Z 05009KT 15SM SCT045 28/18 A3006 RMK VALGA7/5 7/19 SLP180 T02770183,NA
LGA,1973-07-30T18:00:00Z,-73.8803,40.7794,82.04,64.94,56.24,140,12,NA,30.06,1018,15,NA,BKN,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.82,METAR KLGA 301800Z 14012KT 15SM BKN045 28/18 A3006 RMK VLGA7/5 7/19 SLP180 T02780183,NA
LGA,1973-07-30T19:00:00Z,-73.8803,40.7794,81.86,63.86,54.48,150,11,NA,30.06,1018,15,NA,BKN,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3,METAR KLGA 301900Z 15011KT 15SM BKN045 28/18 A3006 RMK VALGA7/5 7/19 SLP180 T02770177,NA
LGA,1973-07-30T20:00:00Z,-73.8803,40.7794,82.94,62.96,50.97,160,11,NA,30.04,1017.3,10,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,METAR KLGA 302000Z 16011KT 10SM SCT050 28/17 A3004 RMK LGA C7/197/5 SLP173 T02830172,NA
LGA,1973-07-30T21:00:00Z,-73.8803,40.7794,82.04,64.04,54.5,160,9,NA,29.95,1017.6,10,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.52,METAR KLGA 302100Z 16009KT 10SM SCT050 28/18 A2995 RMK / 1100LGA7/5 SLP176 T02780178 55005,NA
LGA,1973-07-30T22:00:00Z,-73.8803,40.7794,81.86,61.88,50.81,170,9,NA,30.04,1017.3,10,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.74,METAR KLGA 302200Z 17009KT 10SM SCT050 28/17 A3004 RMK LGA7/5 SLP173 T02770166,NA
LGA,1973-07-30T23:00:00Z,-73.8803,40.7794,79.88,60.98,52.5,170,9,NA,30.04,1017.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.93,METAR KLGA 302300Z 17009KT 10SM CLR 27/16 A3004 RMK LGA7/5 SLP173 T02660161,NA
LGA,1973-07-31T00:00:00Z,-73.8803,40.7794,80.06,60.98,52.19,180,8,NA,30.04,1017.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.07,METAR KLGA 310000Z 18008KT 10SM CLR 27/16 A3004 RMK VALGA7/5 SLP173 T02670161,NA
LGA,1973-07-31T01:00:00Z,-73.8803,40.7794,77.9,60.98,56.04,140,6,NA,30.06,1018,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9,METAR KLGA 310100Z 14006KT 10SM CLR 25/16 A3006 RMK VALGA7/5 SLP180 T02550161,NA
LGA,1973-07-31T02:00:00Z,-73.8803,40.7794,75.92,62.96,64.17,120,5,NA,30.07,1018.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 310200Z 12005KT 10SM CLR 24/17 A3007 RMK VALGA7/5 SLP183 T02440172,NA
LGA,1973-07-31T03:00:00Z,-73.8803,40.7794,73.94,64.04,71.22,320,4,NA,30.07,1018.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 310300Z 32004KT 10SM CLR 23/18 A3007 RMK VALGA7/5 SLP183 T02330178 51010,NA
LGA,1973-07-31T04:00:00Z,-73.8803,40.7794,74.84,61.88,64.05,50,5,NA,30.07,1018.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.84,METAR KLGA 310400Z 05005KT 10SM CLR 24/17 A3007 RMK LGA7/5 SLP183 T02380166,NA
LGA,1973-07-31T06:00:00Z,-73.8803,40.7794,71.96,64.04,76.13,30,2,NA,30.07,1018.3,9,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.96,METAR KLGA 310600Z 03002KT 9SM CLR 22/18 A3007 RMK LGA7/5 SLP183 T02220178,NA
LGA,1973-07-31T07:00:00Z,-73.8803,40.7794,69.98,64.94,84.04,40,5,NA,30.07,1018.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.98,METAR KLGA 310700Z 04005KT 10SM CLR 21/18 A3007 RMK / FEW SC NLGA7/5 SLP183 T02110183,NA
LGA,1973-07-31T08:00:00Z,-73.8803,40.7794,68.9,63.86,83.97,50,7,NA,30.06,1018,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9,METAR KLGA 310800Z 05007KT 10SM CLR 20/18 A3006 RMK LGA7/5 SLP180 T02050177,NA
LGA,1973-07-31T09:00:00Z,-73.8803,40.7794,69.08,66.02,89.98,20,5,NA,30.07,1018.3,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.08,METAR KLGA 310900Z 02005KT 10SM CLR 21/19 A3007 RMK 500LGA7/5 SLP183 T02060189,NA
LGA,1973-07-31T10:00:00Z,-73.8803,40.7794,68.9,65.84,89.98,60,5,NA,30.08,1018.6,6,NA,CLR,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,68.9,METAR KLGA 311000Z 06005KT 6SM DZ CLR 20/19 A3008 RMK VSBY LWR NE FEW ACLGA7/5 SLP186 T02050188,NA
LGA,1973-07-31T10:30:00Z,-73.8803,40.7794,NA,NA,NA,50,7,NA,30.09,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 311030Z AUTO 05007KT 1/4SM OBS003 A3009 RMK IEM_DS3505,NA
LGA,1973-07-31T11:00:00Z,-73.8803,40.7794,68,66.9,96.28,70,6,NA,30.1,NA,0.8,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,METAR KLGA 311100Z 06006KT 3/4SM FGDZ BKN005 BKN010 20/19 A3010 RMK R22VR14V60& R04VV11/2V3LGA7/5 SLP193 T02000194,NA
LGA,1973-07-31T12:00:00Z,-73.8803,40.7794,69.1,66.9,92.71,70,8,NA,30.1,NA,5.5,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1,METAR KLGA 311200Z 06008KT 11/2SM FGDZ BKN005 OVC010 21/19 A3010 RMK ONCLB NOVC LGA7/5 SLP193 T02060194,NA
LGA,1973-07-31T12:10:00Z,-73.8803,40.7794,NA,NA,NA,40,6,NA,30.1,NA,2,NA,BKN,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 311210Z AUTO 04006KT 2SM BKN005 A3010 RMK IEM_DS3505,NA
LGA,1973-07-31T13:00:00Z,-73.8803,40.7794,70.9,68,90.55,90,10,NA,30.09,NA,2,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.95,METAR KLGA 311300Z 08010KT 2SM FGDZ BKN008 22/20 A3009 RMK LGA7/5 SLP190 T02160200,NA
LGA,1973-07-31T13:01:00Z,-73.8803,40.7794,NA,NA,NA,80,9,NA,30.09,NA,2,NA,SCT,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 311301Z AUTO 08009KT 2SM SCT008 A3009 RMK IEM_DS3505,NA
LGA,1973-07-31T14:00:00Z,-73.8803,40.7794,NA,NA,NA,360,NA,NA,NA,NA,6,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,METAR KLGA 311400Z /////KT 6SM CLR M/M A//// RMK SLPNO T////////,NA
LGA,1973-07-31T15:00:00Z,-73.8803,40.7794,75.92,66.92,73.68,50,8,NA,30.08,1018.6,5,NA,SCT,   ,   ,   ,2500,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 311500Z 05008KT 5SM DZ SCT025 24/19 A3008 RMK LGA7/5 VA SLP186 T02440194,NA
LGA,1973-07-31T16:00:00Z,-73.8803,40.7794,79.88,61.88,54.2,40,10,NA,30.08,1018.6,7,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.09,METAR KLGA 311600Z 04010KT 7SM CLR 27/17 A3008 RMK LGA7/5 SLP186 T02660166,NA
LGA,1973-07-31T17:00:00Z,-73.8803,40.7794,79.88,65.84,62.27,50,11,NA,30.06,1018,7,NA,SCT,   ,   ,   ,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.91,METAR KLGA 311700Z 05011KT 7SM SCT030 27/19 A3006 RMK LGA7/5 7/20 SLP180 T02660188,NA
LGA,1973-07-31T18:00:00Z,-73.8803,40.7794,80.06,64.94,59.99,40,11,NA,30.06,1018,7,NA,BKN,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.88,METAR KLGA 311800Z 04011KT 7SM BKN/// 27/18 A3006 RMK SLP180 T02670183,NA
LGA,1973-07-31T19:00:00Z,-73.8803,40.7794,79.88,64.94,60.35,50,12,NA,30.05,1017.6,7,NA,SCT,SCT,   ,   ,4000,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.71,METAR KLGA 311900Z 05012KT 7SM SCT040 SCT070 27/18 A3005 RMK LGA7/5 SLP176 T02660183,NA
LGA,1973-07-31T20:00:00Z,-73.8803,40.7794,79.88,66.92,64.64,50,10,NA,30.03,1016.9,7,NA,SCT,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.16,METAR KLGA 312000Z 05010KT 7SM SCT040 27/19 A3003 RMK VALGA7/5 SLP169 T02660194,NA
LGA,1973-07-31T21:00:00Z,-73.8803,40.7794,80.06,68,66.7,50,11,NA,30.02,1016.6,6,NA,BKN,   ,   ,   ,4000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.65,METAR KLGA 312100Z 05011KT 6SM DZ BKN040 27/20 A3002 RMK / VALGA7/5 SLP166 8/200 T02670200 57014,NA
LGA,1973-07-31T22:00:00Z,-73.8803,40.7794,77.9,66.92,69,50,10,NA,30.01,1016.3,6,NA,BKN,   ,   ,   ,4000,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77.9,METAR KLGA 312200Z 05010KT 6SM DZ BKN040 25/19 A3001 RMK VALGA7/5 SLP163 T02550194,NA
LGA,1973-07-31T23:00:00Z,-73.8803,40.7794,77,66.92,71.08,50,8,NA,29.99,1015.6,6,NA,SCT,SCT,   ,   ,3000,20000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77,METAR KLGA 312300Z 05008KT 6SM DZ SCT030 SCT200 25/19 A2999 RMK VALGA7/5 SLP156 T02500194,NA
LGA,1973-08-01T00:00:00Z,-73.8803,40.7794,75.02,66.92,75.93,60,6,NA,30.01,1016.3,5,NA,SCT,CLR,CLR,CLR,19700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.02,KLGA 010000Z AUTO 06006KT 5SM SCT197 CLR CLR CLR 24/19 A3001 RMK SLP163 T02390194 55003 IEM_DS3505,NA
LGA,1973-08-01T01:00:00Z,-73.8803,40.7794,73.94,66.92,78.72,90,5,NA,30.02,1016.6,5,NA,SCT,NA,NA,NA,19700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,KLGA 010100Z AUTO 09005KT 5SM SCT197 23/19 A3002 RMK SLP166 T02330194 IEM_DS3505,NA
LGA,1973-08-01T02:00:00Z,-73.8803,40.7794,72.86,68,84.74,140,3,NA,30.03,1016.9,6,NA,SCT,NA,NA,NA,19700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.86,KLGA 010200Z AUTO 14003KT 6SM SCT197 23/20 A3003 RMK SLP169 T02270200 IEM_DS3505,NA
LGA,1973-08-01T03:00:00Z,-73.8803,40.7794,73.04,68,84.22,130,5,NA,30.03,1016.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.04,KLGA 010300Z AUTO 13005KT 6SM 23/20 A3003 RMK SLP169 T02280200 IEM_DS3505,NA
LGA,1973-08-01T04:00:00Z,-73.8803,40.7794,71.96,68,87.35,200,7,NA,30.02,1016.6,5,NA,CLR,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,72.96,METAR KLGA 010400Z 20007KT 5SM DZ CLR 22/20 A3002 RMK LGA7/5 SLP166 T02220200,NA
LGA,1973-08-01T05:00:00Z,-73.8803,40.7794,72,68,87.24,180,6,NA,30.01,NA,4,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,METAR KLGA 010500Z 19006KT 4SM MIBCFGDZ SCT010 22/20 A3001 RMK VSBY LWR WLGA7/5 SLP163 T02220200,NA
LGA,1973-08-01T06:00:00Z,-73.8803,40.7794,71.1,68,89.94,160,5.04,NA,30,NA,4,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.14,METAR KLGA 010600Z 16005KT 4SM FGDZ BKN007 22/20 A3000 RMK LGA7/5 SLP159 T02170200,NA
LGA,1973-08-01T07:00:00Z,-73.8803,40.7794,72,68,87.24,180,5.04,NA,30,NA,3,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,METAR KLGA 010700Z 17005KT 3SM FGDZ BKN006 OVC011 22/20 A3000 RMK LGA7/5 SLP159 T02220200,NA
LGA,1973-08-01T08:00:00Z,-73.8803,40.7794,72,68,87.24,200,4,NA,29.99,NA,3,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,METAR KLGA 010800Z 20004KT 3SM FGDZ OVC008 22/20 A2999 RMK CIG RGDLGA7/5 SLP156 T02220200,NA
LGA,1973-08-01T09:00:00Z,-73.8803,40.7794,71.1,68,89.94,200,4,NA,29.99,NA,3,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.14,METAR KLGA 010900Z 20004KT 3SM FGDZ BKN008 OVC010 22/20 A2999 RMK 16//LGA7/5 SLP156 T02170200 56003,NA
LGA,1973-08-01T10:00:00Z,-73.8803,40.7794,72,68,87.24,250,4,NA,29.99,NA,2,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,METAR KLGA 011000Z 24004KT 2SM FGDZ OVC009 22/20 A2999 RMK / CIG RGDLGA7/5 SLP156 T02220200,NA
LGA,1973-08-01T11:00:00Z,-73.8803,40.7794,72,68,87.24,210,6,NA,29.99,NA,2,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,METAR KLGA 011100Z 21006KT 2SM FGDZ BKN009 OVC025 22/20 A2999 RMK LGA7/5 SLP156 T02220200,NA
LGA,1973-08-01T12:00:00Z,-73.8803,40.7794,73,69.1,87.59,160,6,NA,29.99,NA,2,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.12,METAR KLGA 011200Z 16006KT 2SM FGDZ SCT009 BKN012 OVC025 23/21 A2999 RMK VNALGA7/5 SLP156 T02280206,NA
LGA,1973-08-01T13:00:00Z,-73.8803,40.7794,72.9,68.9,87.28,180,7.04,NA,30,NA,2,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.99,METAR KLGA 011300Z 17007KT 2SM FGDZ BKN012 OVC025 23/20 A3000 RMK VNALGA7/5 SLP159 T02270205,NA
LGA,1973-08-01T14:00:00Z,-73.8803,40.7794,72.9,68.9,87.28,150,7.04,NA,29.99,NA,2,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.99,METAR KLGA 011400Z 15007KT 2SM -SHRA FGDZ BKN012 OVC025 23/20 A2999 RMK RB35/VNALGA7/5 SLP156 T02270205,NA
LGA,1973-08-01T15:00:00Z,-73.8803,40.7794,75.02,68,78.81,160,6,NA,29.98,1015.2,2,NA,SCT,OVC,   ,   ,2000,4000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,75.02,METAR KLGA 011500Z 16006KT 2SM DZ SCT020 OVC040 24/20 A2998 RMK RE01B35E50/VNA/ 15//LGA7/5 SLP152 T02390200 58003,NA
LGA,1973-08-01T16:00:00Z,-73.8803,40.7794,73.94,66.92,78.72,200,8,NA,29.98,1015.2,2,NA,SCT,OVC,   ,   ,2000,4000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 011600Z 20008KT 2SM DZ SCT020 OVC040 23/19 A2998 RMK LGA7/5 SLP152 T02330194,NA
LGA,1973-08-01T17:00:00Z,-73.8803,40.7794,77,68,73.78,160,6,NA,29.98,1015.2,2.5,NA,SCT,OVC,   ,   ,2000,5000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77,METAR KLGA 011700Z 16006KT 21/2SM DZ SCT020 OVC050 25/20 A2998 RMK VALGA7/5 SLP152 T02500200,NA
LGA,1973-08-01T17:25:00Z,-73.8803,40.7794,NA,NA,NA,170,9,NA,29.97,NA,4,NA,SCT,BKN,NA,NA,3900,9800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 011725Z AUTO 17009KT 4SM SCT039 BKN098 A2997 RMK IEM_DS3505,NA
LGA,1973-08-01T18:00:00Z,-73.8803,40.7794,80.06,66.02,62.29,160,8,NA,29.96,1014.6,5,NA,SCT,BKN,   ,   ,3000,9000,NA,NA,DZ,NA,NA,NA,NA,NA,NA,82.14,METAR KLGA 011800Z 16008KT 5SM DZ SCT030 BKN090 27/19 A2996 RMK VALGA7/5 SLP146 T02670189,NA
LGA,1973-08-01T19:00:00Z,-73.8803,40.7794,77,68.9,76.1,180,10,NA,29.96,1014.6,6,NA,SCT,OVC,   ,   ,1500,4500,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77,METAR KLGA 011900Z 18010KT 6SM DZ SCT015 OVC045 25/20 A2996 RMK VALGA7/5 SLP146 T02500205,NA
LGA,1973-08-01T20:00:00Z,-73.8803,40.7794,77.9,69.98,76.65,160,13,NA,29.95,1014.2,5,NA,SCT,OVC,   ,   ,1500,4500,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.99,METAR KLGA 012000Z 16013KT 5SM DZ SCT015 OVC045 25/21 A2995 RMK VALGA7/5 SLP142 T02550211,NA
LGA,1973-08-01T21:00:00Z,-73.8803,40.7794,77,69.08,76.57,160,14,NA,29.94,1013.9,5,NA,BKN,OVC,   ,   ,1500,4500,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77,METAR KLGA 012100Z 16014KT 5SM DZ BKN015 OVC045 25/21 A2994 RMK VALGA7/5 SLP139 8/6// T02500206 58007,NA
LGA,1973-08-01T22:00:00Z,-73.8803,40.7794,75.92,70.88,84.4,170,11,0.02,29.94,1013.9,3,NA,BKN,OVC,   ,   ,1600,2600,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77.18,METAR KLGA 012200Z 17011KT 3SM DZ BKN016 OVC026 24/22 A2994 RMK RB02E43 VALGA7/5 SLP139 P0002 T02440216,NA
LGA,1973-08-01T23:00:00Z,-73.8803,40.7794,75.92,70.88,84.4,160,12,NA,29.93,1013.5,4,NA,SCT,BKN,OVC,   ,1500,3000,10000,NA,DZ,NA,NA,NA,NA,NA,NA,77.18,METAR KLGA 012300Z 16012KT 4SM DZ SCT015 BKN030 OVC100 24/22 A2993 RMK TWR VSBY 3 VALGA7/5 SLP135 T02440216,NA
LGA,1973-08-02T00:00:00Z,-73.8803,40.7794,75.92,71.06,84.92,150,14,NA,29.93,1013.5,3,NA,SCT,BKN,OVC,   ,1500,4500,8000,NA,DZ,NA,NA,NA,NA,NA,NA,77.2,METAR KLGA 020000Z 15014KT 3SM DZ SCT015 BKN045 OVC080 24/22 A2993 RMK LGA7/5 SLP135 60002 T02440217,NA
LGA,1973-08-02T01:00:00Z,-73.8803,40.7794,75.92,70.88,84.4,160,13,NA,29.94,1013.9,4,NA,SCT,OVC,   ,   ,1500,4500,NA,NA,DZ,NA,NA,NA,NA,NA,NA,77.18,METAR KLGA 020100Z 16013KT 4SM DZ SCT015 OVC045 24/22 A2994 RMK LGA7/5 SLP139 T02440216,NA
LGA,1973-08-02T02:00:00Z,-73.8803,40.7794,75.92,70.88,84.4,180,11,NA,29.95,1014.2,4,NA,SCT,BKN,OVC,   ,1500,4500,8000,NA,DZ,NA,NA,NA,NA,NA,NA,77.18,METAR KLGA 020200Z 18011KT 4SM DZ SCT015 BKN045 OVC080 24/22 A2995 RMK LGA7/5 SLP142 T02440216,NA
LGA,1973-08-02T03:00:00Z,-73.8803,40.7794,75.92,71.06,84.92,190,10,NA,29.94,1013.9,4,NA,SCT,BKN,OVC,   ,1300,2000,5000,NA,DZ,NA,NA,NA,NA,NA,NA,77.2,METAR KLGA 020300Z 19010KT 4SM DZ SCT013 BKN020 OVC050 24/22 A2994 RMK / 15//LGA7/5 SLP139 T02440217 50003,NA
LGA,1973-08-02T04:00:00Z,-73.8803,40.7794,77,70.88,81.42,170,11,NA,29.94,1013.9,5,NA,BKN,BKN,OVC,   ,1800,3500,5000,NA,DZ,NA,NA,NA,NA,NA,NA,78.23,METAR KLGA 020400Z 17011KT 5SM DZ BKN018 BKN035 OVC050 25/22 A2994 RMK LGA7/5 SLP139 T02500216,NA
LGA,1973-08-02T05:00:00Z,-73.8803,40.7794,75.92,70.88,84.4,170,9,NA,29.93,1013.5,5,NA,BKN,BKN,OVC,   ,1800,2400,3000,NA,DZ,NA,NA,NA,NA,NA,NA,77.18,METAR KLGA 020500Z 17009KT 5SM DZ BKN018 BKN024 OVC030 24/22 A2993 RMK LGA7/5 SLP135 T02440216,NA
LGA,1973-08-02T06:00:00Z,-73.8803,40.7794,77,71.06,81.92,170,9,NA,29.91,1012.9,5,NA,BKN,BKN,OVC,   ,1400,2000,3100,NA,DZ,NA,NA,NA,NA,NA,NA,78.25,METAR KLGA 020600Z 17009KT 5SM DZ BKN014 BKN020 OVC031 25/22 A2991 RMK WND130V210LGA7/5 SLP129 T02500217,NA
LGA,1973-08-02T07:00:00Z,-73.8803,40.7794,77,71.96,84.46,150,12,NA,29.89,1012.2,5,NA,BKN,BKN,OVC,   ,1200,1600,3400,NA,DZ,NA,NA,NA,NA,NA,NA,78.37,METAR KLGA 020700Z 15012KT 5SM DZ BKN012 BKN016 OVC034 25/22 A2989 RMK WND120%180LGA7/5 SLP122 T02500222,NA
LGA,1973-08-02T08:00:00Z,-73.8803,40.7794,77,72.86,87.07,180,10,NA,29.87,1011.5,5,NA,BKN,OVC,   ,   ,1000,1900,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.49,METAR KLGA 020800Z 18010KT 5SM DZ BKN010 OVC019 25/23 A2987 RMK WND140V220LGA7/5 SLP115 T02500227,NA
LGA,1973-08-02T09:00:00Z,-73.8803,40.7794,77,73.04,87.6,170,13,NA,29.86,1011.2,5,NA,BKN,BKN,OVC,   ,900,1900,4400,NA,-SHRA DZ,NA,NA,NA,NA,NA,NA,78.52,METAR KLGA 020900Z 17013KT 5SM -SHRA DZ BKN009 BKN019 OVC044 25/23 A2986 RMK RB20 WND 150V190/ 172/LG7/5 SLP112 T02500228 59000,NA
LGA,1973-08-02T10:00:00Z,-73.8803,40.7794,75.92,72.86,90.25,170,15,NA,29.86,1011.2,5,18,BKN,BKN,OVC,   ,800,1200,2300,NA,-SHRA DZ,NA,NA,NA,NA,NA,NA,77.45,METAR KLGA 021000Z 17015G18KT 5SM -SHRA DZ BKN008 BKN012 OVC023 24/23 A2986 RMK RE0855B25 WND 150V190 SLP112 T02440227,NA
LGA,1973-08-02T11:00:00Z,-73.8803,40.7794,75.92,72.86,90.25,180,12,0.1,29.86,1011.2,4,NA,BKN,OVC,   ,   ,800,2000,NA,NA,-RA DZ,NA,NA,NA,NA,NA,NA,77.45,METAR KLGA 021100Z 18012KT 4SM -RA DZ BKN008 OVC020 24/23 A2986 RMK WND 160V200LGA7/5 SLP112 P0010 T02440227,NA
LGA,1973-08-02T12:00:00Z,-73.8803,40.7794,75.02,73.04,93.57,190,14,0.09,29.86,1011.2,5,NA,BKN,OVC,   ,   ,700,1200,NA,NA,-SHRA DZ,NA,NA,NA,NA,NA,NA,76.62,METAR KLGA 021200Z 19014KT 5SM -SHRA DZ BKN007 OVC012 24/23 A2986 RMK LGA7/5 SLP112 P0009 60020 70020 T02390228,NA
LGA,1973-08-02T13:00:00Z,-73.8803,40.7794,74.84,72.86,93.56,180,13,0.03,29.86,1011.2,5,NA,BKN,BKN,OVC,   ,700,1200,14000,NA,-SHRA DZ,NA,NA,NA,NA,NA,NA,76.42,METAR KLGA 021300Z 18013KT 5SM -SHRA DZ BKN007 BKN012 OVC140 24/23 A2986 RMK LGA7/5 SLP112 P0003 T02380227,NA
LGA,1973-08-02T14:00:00Z,-73.8803,40.7794,74.84,72.86,93.56,180,13,0.34,29.85,1010.8,1.5,NA,BKN,OVC,   ,   ,700,1200,NA,NA,-SHRA DZ,NA,NA,NA,NA,NA,NA,76.42,METAR KLGA 021400Z 18013KT 11/2SM -SHRA DZ BKN007 OVC012 24/23 A2985 RMK LGA7/5 SLP108 P0034 T02380227,NA
LGA,1973-08-02T15:00:00Z,-73.8803,40.7794,75.02,73.04,93.57,180,10,0.11,29.86,1011.2,4,NA,BKN,OVC,   ,   ,700,1600,NA,NA,DZ,NA,NA,NA,NA,NA,NA,76.62,METAR KLGA 021500Z 18010KT 4SM DZ BKN007 OVC016 24/23 A2986 RMK RE42 15//LGA7/5 SLP112 P0011 T02390228 55000,NA
LGA,1973-08-02T16:00:00Z,-73.8803,40.7794,77,73.94,90.29,140,7,NA,29.85,1010.8,4,NA,BKN,OVC,   ,   ,700,1500,NA,NA,DZ,NA,NA,NA,NA,NA,NA,78.64,METAR KLGA 021600Z 14007KT 4SM DZ BKN007 OVC015 25/23 A2985 RMK LGA7/5 SLP108 T02500233,NA
LGA,1973-08-02T17:00:00Z,-73.8803,40.7794,77.9,74.84,90.33,150,8,NA,29.85,1010.8,4,NA,BKN,BKN,OVC,   ,700,2500,5000,NA,DZ,NA,NA,NA,NA,NA,NA,80.26,METAR KLGA 021700Z 15008KT 4SM DZ BKN007 BKN025 OVC050 25/24 A2985 RMK LGA7/5 SLP108 T02550238,NA
LGA,1973-08-02T18:00:00Z,-73.8803,40.7794,79.88,74.84,84.63,160,10,NA,29.84,1010.5,4,NA,BKN,BKN,OVC,NA,1100,7900,24600,NA,NA,NA,NA,NA,NA,NA,NA,79.88,KLGA 021800Z AUTO 16010KT 4SM BKN011 BKN079 OVC246 27/24 A2984 RMK SLP105 T02660238 IEM_DS3505,NA
